year,STATE_ABBR,COUNTY_NAME,geoid_int,DEMO_VOTE,REP_VOTE,TOTAL_VOTE,DEMO_PER,REP_PER
2008,AZ,GILA,4007,7884,14095,22333,0.353020194,0.631128823
2008,AZ,GRAHAM,4009,3487,8376,12007,0.290413925,0.697593071
2008,AZ,GREENLEE,4011,1165,1712,2913,0.399931342,0.587710264
2008,AZ,LA PAZ,4012,1929,3509,5552,0.347442363,0.632024496
2008,AZ,MARICOPA,4013,602166,746448,1364962,0.441159534,0.546863576
2008,AZ,MOHAVE,4015,22092,44333,67605,0.326780564,0.655765106
2008,AZ,NAVAJO,4017,15579,19761,35800,0.435167598,0.55198324
2008,AZ,PIMA,4019,206254,182406,393428,0.524248401,0.463632482
2008,AZ,PINAL,4021,44254,59421,104883,0.421936825,0.566545579
2008,AZ,SANTA CRUZ,4023,8683,4518,13303,0.652709915,0.339622642
2008,AZ,YAVAPAI,4025,36889,61192,99648,0.37019308,0.614081567
2008,AZ,YUMA,4027,18559,24577,43615,0.425518744,0.563498796
2008,AR,ARKANSAS,5001,2619,4185,6978,0.375322442,0.599742046
2008,AR,ASHLEY,5003,2976,5406,8642,0.34436473,0.625549641
2008,AR,BAXTER,5005,6539,12852,19981,0.327260898,0.64321105
2008,AR,BENTON,5007,23331,51124,76073,0.306692256,0.6720387
2008,AR,BOONE,5009,4435,10575,15474,0.286609797,0.68340442
2008,AR,BRADLEY,5011,1680,2262,4041,0.415738679,0.559762435
2008,AR,CALHOUN,5013,691,1462,2217,0.311682454,0.659449707
2008,AR,CARROLL,5015,4172,6083,10579,0.394366197,0.57500709
2008,AR,CHICOT,5017,3043,2119,5208,0.584293395,0.40687404
2008,AR,CLARK,5019,4267,4608,9094,0.469210468,0.506707719
2008,AR,CLAY,5021,2244,3032,5511,0.407185629,0.550172383
2008,AR,CLEBURNE,5023,2951,7962,11338,0.260275181,0.702240254
2008,AR,CLEVELAND,5025,911,2451,3505,0.259914408,0.699286733
2008,AR,COLUMBIA,5027,3554,5861,9558,0.371835112,0.613203599
2008,AR,CONWAY,5029,3149,4691,8138,0.386950111,0.576431556
2008,AR,CRAIGHEAD,5031,11294,18881,30968,0.364699044,0.609693878
2008,AR,CRAWFORD,5033,5238,14688,20532,0.255113968,0.715371128
2008,AR,CRITTENDEN,5035,10330,7650,18255,0.565872364,0.41906327
2008,AR,CROSS,5037,2580,4393,7130,0.361851332,0.616129032
2008,AR,DALLAS,5039,1471,1757,3318,0.443339361,0.529535865
2008,AR,DESHA,5041,2569,1999,4678,0.54916631,0.427319367
2008,AR,DREW,5043,2598,3860,6610,0.393040847,0.583963691
2008,AR,FAULKNER,5045,14955,25362,41179,0.363170548,0.615896452
2008,AR,FRANKLIN,5047,1869,4411,6475,0.288648649,0.681235521
2008,AR,FULTON,5049,1819,2702,4676,0.389007699,0.577844311
2008,AR,GARLAND,5051,15899,26825,43719,0.363663396,0.613577621
2008,AR,GRANT,5053,1562,5023,6793,0.229942588,0.739437656
2008,AR,GREENE,5055,4541,8578,13612,0.333602703,0.630179254
2008,AR,HEMPSTEAD,5057,2869,4273,7349,0.390393251,0.581439652
2008,AR,HOT SPRING,5059,4288,7209,11955,0.358678377,0.603011292
2008,AR,HOWARD,5061,1746,2957,4846,0.360297152,0.610193974
2008,AR,INDEPENDENCE,5063,3688,8255,12299,0.299861777,0.67119278
2008,AR,IZARD,5065,1792,3193,5218,0.3434266,0.611920276
2008,AR,JACKSON,5067,2207,3118,5582,0.395378001,0.558581154
2008,AR,JEFFERSON,5069,18465,10655,29689,0.621947523,0.35888713
2008,AR,JOHNSON,5071,3034,4922,8180,0.370904645,0.601711491
2008,AR,LAFAYETTE,5073,1133,1685,2902,0.3904204,0.580634045
2008,AR,LAWRENCE,5075,2138,3357,5830,0.366723842,0.575814751
2008,AR,LEE,5077,2263,1454,3763,0.601381876,0.386393835
2008,AR,LINCOLN,5079,1710,2513,4406,0.388107127,0.570358602
2008,AR,LITTLE RIVER,5081,1753,3247,5152,0.340256211,0.630240683
2008,AR,LOGAN,5083,2286,5350,7907,0.289110914,0.676615657
2008,AR,LONOKE,5085,5968,17242,23741,0.25137947,0.726254159
2008,AR,MADISON,5087,2144,3972,6328,0.338811631,0.627686473
2008,AR,MARION,5089,2384,4524,7162,0.332867914,0.631667132
2008,AR,MILLER,5091,4869,9913,15063,0.323242382,0.658102636
2008,AR,MISSISSIPPI,5093,6667,6976,14010,0.475874375,0.49793005
2008,AR,MONROE,5095,1615,1754,3449,0.468251667,0.508553204
2008,AR,MONTGOMERY,5097,1092,2365,3622,0.301490889,0.652954169
2008,AR,NEVADA,5099,1474,2062,3635,0.405502063,0.567262724
2008,AR,NEWTON,5101,1182,2588,3960,0.298484848,0.653535354
2008,AR,OUACHITA,5103,4346,5427,9960,0.436345382,0.544879518
2008,AR,PERRY,5105,1352,2743,4279,0.315961673,0.641037626
2008,AR,PHILLIPS,5107,5695,3097,8969,0.634964879,0.345300479
2008,AR,PIKE,5109,1089,2727,3966,0.274583964,0.687594554
2008,AR,POINSETT,5111,2742,4903,7928,0.345862765,0.618440969
2008,AR,POLK,5113,1957,5473,7681,0.254784533,0.71253743
2008,AR,POPE,5115,6002,15568,22079,0.271842022,0.705104398
2008,AR,PRAIRIE,5117,1048,2223,3381,0.309967465,0.657497782
2008,AR,PULASKI,5119,88854,70212,161343,0.550714937,0.435172273
2008,AR,RANDOLPH,5121,2469,3615,6319,0.390726381,0.572084191
2008,AR,ST. FRANCIS,5123,5486,3917,9505,0.577169911,0.412098895
2008,AR,SALINE,5125,12695,30981,44653,0.284303406,0.693816765
2008,AR,SCOTT,5127,1053,2791,3995,0.263579474,0.698623279
2008,AR,SEARCY,5129,961,2726,3847,0.249805043,0.708604107
2008,AR,SEBASTIAN,5131,13673,28637,43212,0.316416736,0.662709433
2008,AR,SEVIER,5133,1291,3125,4580,0.281877729,0.68231441
2008,AR,SHARP,5135,2436,4535,7252,0.335907336,0.625344732
2008,AR,STONE,5137,1598,3534,5324,0.300150263,0.663786627
2008,AR,UNION,5139,6190,10677,17179,0.360323651,0.62151464
2008,AR,VAN BUREN,5141,2151,4276,6703,0.320901089,0.637923318
2008,AR,WASHINGTON,5143,29021,37963,68380,0.424407722,0.555176952
2008,AR,WHITE,5145,6732,19467,26955,0.249749583,0.722203673
2008,AR,WOODRUFF,5147,1412,1206,2761,0.51140891,0.436798261
2008,AR,YELL,5149,2003,3808,6036,0.33184228,0.630881378
2008,CA,ALAMEDA,6001,489106,119555,621029,0.787573527,0.192511139
2008,CA,ALPINE,6003,422,252,692,0.60982659,0.36416185
2008,CA,AMADOR,6005,7813,10561,18810,0.415364168,0.561456672
2008,CA,BUTTE,6007,49013,46706,98325,0.498479532,0.475016527
2008,CA,CALAVERAS,6009,9813,12835,23306,0.421050373,0.550716554
2008,CA,COLUSA,6011,2569,3733,6429,0.399595583,0.580650179
2008,CA,CONTRA COSTA,6013,306983,136436,451650,0.67969224,0.302083472
2008,CA,DEL NORTE,6015,4323,4967,9531,0.453572553,0.521141538
2008,CA,EL DORADO,6017,40529,50314,92926,0.436142737,0.541441577
2008,CA,FRESNO,6019,136706,131015,272289,0.502062147,0.48116156
2008,CA,GLENN,6021,3734,5910,9879,0.377973479,0.598238688
2008,CA,HUMBOLDT,6023,39692,21713,63727,0.62284432,0.340719005
2008,CA,IMPERIAL,6025,24162,14008,38820,0.622411128,0.360844925
2008,CA,INYO,6027,3743,4523,8533,0.438649947,0.530059768
2008,CA,KERN,6029,93457,134793,232850,0.401361391,0.578883401
2008,CA,KINGS,6031,14747,19710,35108,0.420046713,0.561410505
2008,CA,LAKE,6033,14854,9935,25542,0.581551954,0.388967191
2008,CA,LASSEN,6035,3586,7483,11387,0.314920523,0.657152894
2008,CA,LOS ANGELES,6037,2295853,956425,3318248,0.691887104,0.288231922
2008,CA,MADERA,6039,17952,23583,42355,0.423846063,0.556793767
2008,CA,MARIN,6041,109320,28384,140197,0.779759909,0.20245797
2008,CA,MARIPOSA,6043,4100,5298,9651,0.424826443,0.548958657
2008,CA,MENDOCINO,6045,27843,10721,40016,0.695796681,0.267917833
2008,CA,MERCED,6047,34031,28704,63808,0.533334378,0.449849549
2008,CA,MODOC,6049,1313,2981,4420,0.297058824,0.674434389
2008,CA,MONO,6051,3093,2354,5571,0.555196554,0.422545324
2008,CA,MONTEREY,6053,88453,38797,129783,0.681545349,0.298937457
2008,CA,NAPA,6055,38849,19484,59642,0.65136984,0.326682539
2008,CA,NEVADA,6057,28617,25663,55647,0.514259529,0.461174906
2008,CA,ORANGE,6059,549558,579064,1153687,0.476349304,0.501924699
2008,CA,PLACER,6061,75112,94647,173107,0.433905041,0.54675432
2008,CA,PLUMAS,6063,4715,6035,11028,0.427548059,0.54724338
2008,CA,RIVERSIDE,6065,325017,310041,647299,0.502112625,0.478976485
2008,CA,SACRAMENTO,6067,316506,213583,541101,0.584929616,0.394719285
2008,CA,SAN BENITO,6069,11917,7425,19705,0.604770363,0.376807917
2008,CA,SAN BERNARDINO,6071,315720,277408,606334,0.520703111,0.457516814
2008,CA,SAN DIEGO,6073,666581,541032,1231047,0.541474858,0.439489313
2008,CA,SAN FRANCISCO,6075,322220,52292,382865,0.841602131,0.136580779
2008,CA,SAN JOAQUIN,6077,113974,91607,209349,0.544421039,0.437580308
2008,CA,SAN LUIS OBISPO,6079,68176,61055,132653,0.513942391,0.460260982
2008,CA,SAN MATEO,6081,222826,75057,303292,0.734691321,0.247474381
2008,CA,SANTA BARBARA,6083,105614,65585,174912,0.603812203,0.37495998
2008,CA,SANTA CLARA,6085,462241,190039,665589,0.694484134,0.285520043
2008,CA,SANTA CRUZ,6087,98745,25244,127483,0.774573865,0.198018559
2008,CA,SHASTA,6089,28867,49588,80390,0.359086951,0.616842891
2008,CA,SIERRA,6091,743,1158,1991,0.373179307,0.581617278
2008,CA,SISKIYOU,6093,9292,11520,21470,0.432789939,0.536562646
2008,CA,SOLANO,6095,102095,56035,160973,0.634236797,0.348101856
2008,CA,SONOMA,6097,168888,55127,229351,0.736373506,0.240360844
2008,CA,STANISLAUS,6099,80279,77497,161015,0.498580878,0.481302984
2008,CA,SUTTER,6101,13412,18911,32941,0.407152181,0.574087004
2008,CA,TEHAMA,6103,8945,14843,24436,0.366058275,0.607423474
2008,CA,TRINITY,6105,3233,2940,6374,0.507216818,0.461248823
2008,CA,TULARE,6107,43634,59765,105206,0.414748208,0.568075965
2008,CA,TUOLUMNE,6109,11532,14988,27181,0.424266951,0.551414591
2008,CA,VENTURA,6111,187601,145853,339800,0.552092407,0.429231901
2008,CA,YOLO,6113,53488,24592,79749,0.670704335,0.308367503
2008,CA,YUBA,6115,8866,12007,21401,0.414279707,0.561048549
2008,CO,ADAMS,8001,93443,63976,160499,0.582203004,0.398606845
2008,CO,ALAMOSA,8003,3521,2635,6286,0.56013363,0.419185492
2008,CO,ARAPAHOE,8005,148218,113866,266148,0.556900672,0.427829629
2008,CO,ARCHULETA,8007,2836,3638,6625,0.428075472,0.549132075
2008,CO,BACA,8009,536,1572,2175,0.246436782,0.722758621
2008,CO,BENT,8011,799,1077,1920,0.416145833,0.5609375
2008,CO,BOULDER,8013,124159,44904,171763,0.722850672,0.261429994
2008,CO,BROOMFIELD,8014,16168,12757,29453,0.548942383,0.433130751
2008,CO,CHAFFEE,8015,4861,4873,9920,0.490020161,0.491229839
2008,CO,CHEYENNE,8017,198,890,1111,0.178217822,0.801080108
2008,CO,CLEAR CREEK,8019,3332,2300,5767,0.577770071,0.398820877
2008,CO,CONEJOS,8021,2154,1653,3874,0.556014455,0.426690759
2008,CO,COSTILLA,8023,1245,415,1697,0.733647613,0.244549204
2008,CO,CROWLEY,8025,552,976,1558,0.354300385,0.626444159
2008,CO,CUSTER,8027,912,1672,2629,0.346899962,0.635983264
2008,CO,DELTA,8029,5084,10067,15434,0.329402618,0.652261241
2008,CO,DENVER,8031,204882,62567,271533,0.754538122,0.230421348
2008,CO,DOLORES,8033,369,818,1217,0.303204601,0.672144618
2008,CO,DOUGLAS,8035,61960,88108,151819,0.408117561,0.580348968
2008,CO,EAGLE,8037,13187,8179,21652,0.609043045,0.377748014
2008,CO,ELBERT,8039,3819,9108,13206,0.289186733,0.689686506
2008,CO,EL PASO,8041,108899,160318,273175,0.398641896,0.586869223
2008,CO,FREMONT,8043,6844,12668,19919,0.343591546,0.635975702
2008,CO,GARFIELD,8045,11357,11359,23082,0.49202842,0.492115068
2008,CO,GILPIN,8047,1954,1253,3301,0.591941836,0.379581945
2008,CO,GRAND,8049,4037,4128,8308,0.485917188,0.496870486
2008,CO,GUNNISON,8051,5556,3131,8870,0.62638106,0.352987599
2008,CO,HINSDALE,8053,240,344,599,0.40066778,0.574290484
2008,CO,HUERFANO,8055,1989,1580,3643,0.545978589,0.433708482
2008,CO,JACKSON,8057,277,624,913,0.3033954,0.683461117
2008,CO,JEFFERSON,8059,158153,131627,295062,0.535999214,0.446099464
2008,CO,KIOWA,8061,178,650,852,0.208920188,0.762910798
2008,CO,KIT CARSON,8063,912,2455,3442,0.264962231,0.713248112
2008,CO,LAKE,8065,1859,1078,3002,0.619253831,0.359093937
2008,CO,LA PLATA,8067,16057,11503,27979,0.573894707,0.411129776
2008,CO,LARIMER,8069,89822,73641,166373,0.539883274,0.442625907
2008,CO,LAS ANIMAS,8071,3562,3086,6761,0.526845141,0.456441355
2008,CO,LINCOLN,8073,546,1717,2304,0.236979167,0.745225694
2008,CO,LOGAN,8075,2846,6002,8977,0.317032416,0.668597527
2008,CO,MESA,8077,24008,44578,69631,0.344788959,0.640203358
2008,CO,MINERAL,8079,270,334,623,0.433386838,0.53611557
2008,CO,MOFFAT,8081,1582,4135,5871,0.269460058,0.704309317
2008,CO,MONTEZUMA,8083,4661,6961,11825,0.394164905,0.588668076
2008,CO,MONTROSE,8085,6495,12199,19153,0.339111366,0.63692372
2008,CO,MORGAN,8087,3813,6272,10234,0.372581591,0.612859097
2008,CO,OTERO,8089,3546,4393,8064,0.439732143,0.544766865
2008,CO,OURAY,8091,1636,1367,3060,0.534640523,0.446732026
2008,CO,PARK,8093,4250,4896,9383,0.452946819,0.521794735
2008,CO,PHILLIPS,8095,622,1612,2260,0.275221239,0.713274336
2008,CO,PITKIN,8097,7349,2484,9966,0.737407184,0.249247441
2008,CO,PROWERS,8099,1487,3043,4615,0.322210184,0.659371614
2008,CO,PUEBLO,8101,41097,30257,72427,0.567426512,0.417758571
2008,CO,RIO BLANCO,8103,655,2437,3147,0.208134731,0.774388306
2008,CO,RIO GRANDE,8105,2448,2930,5444,0.449669361,0.538207201
2008,CO,ROUTT,8107,8270,4725,13199,0.626562618,0.357981665
2008,CO,SAGUACHE,8109,1730,953,2747,0.62977794,0.346923917
2008,CO,SAN JUAN,8111,264,218,496,0.532258065,0.439516129
2008,CO,SAN MIGUEL,8113,3349,933,4350,0.769885057,0.214482759
2008,CO,SEDGWICK,8115,468,857,1351,0.346410067,0.63434493
2008,CO,SUMMIT,8117,9802,4883,14899,0.657896503,0.327740117
2008,CO,TELLER,8119,4513,8146,12906,0.349682318,0.631179296
2008,CO,WASHINGTON,8121,529,1949,2513,0.210505372,0.775567051
2008,CO,WELD,8123,47292,56526,105866,0.446715659,0.533939131
2008,CO,YUMA,8125,1117,3286,4483,0.249163507,0.7329913
2008,CT,FAIRFIELD,9001,241320,166845,411096,0.587016171,0.405854107
2008,CT,HARTFORD,9003,268301,138716,411785,0.65155603,0.336865112
2008,CT,LITCHFIELD,9005,51037,46176,98870,0.516203095,0.467037524
2008,CT,MIDDLESEX,9007,52966,32907,87155,0.607721875,0.377568699
2008,CT,NEW HAVEN,9009,232820,144465,381739,0.609893147,0.378439195
2008,CT,NEW LONDON,9011,74745,48460,124765,0.599086282,0.388410211
2008,CT,TOLLAND,9013,44969,29262,75406,0.59635838,0.388059306
2008,CT,WINDHAM,9015,34133,21210,56269,0.606603992,0.376939345
2008,DE,KENT,10001,36392,29827,66925,0.54377288,0.445677998
2008,DE,NEW CASTLE,10003,178768,74608,256417,0.697176864,0.290963548
2008,DE,SUSSEX,10005,40299,47939,89070,0.4524419,0.538217133
2008,DC,DISTRICT OF COLUMBIA,11001,245800,17367,265853,0.924571098,0.065325575
2008,FL,ALACHUA,12001,75565,48513,125519,0.602020411,0.386499255
2008,FL,BAKER,12003,2327,8672,11059,0.210416855,0.7841577
2008,FL,BAY,12005,23653,56683,81127,0.291555216,0.698694639
2008,FL,BRADFORD,12007,3430,8136,11676,0.293764988,0.696813977
2008,FL,BREVARD,12009,127620,157589,287859,0.443342053,0.547452051
2008,FL,BROWARD,12011,492640,237729,733899,0.67126403,0.323926044
2008,FL,CALHOUN,12013,1821,4345,6244,0.291639974,0.695868033
2008,FL,CHARLOTTE,12015,39031,45205,85158,0.458336269,0.530836797
2008,FL,CITRUS,12017,31460,43706,76158,0.413088579,0.573885869
2008,FL,CLAY,12019,26697,67203,94577,0.282277932,0.710563879
2008,FL,COLLIER,12021,54450,86379,141988,0.383483111,0.608354227
2008,FL,COLUMBIA,12023,9171,18670,28128,0.326045222,0.663751422
2008,FL,DESOTO,12027,4383,5632,10131,0.432632514,0.555917481
2008,FL,DIXIE,12029,1925,5194,7264,0.265005507,0.71503304
2008,FL,DUVAL,12031,202618,210537,415761,0.487342488,0.506389488
2008,FL,ESCAMBIA,12033,61572,91411,154447,0.398661029,0.591859991
2008,FL,FLAGLER,12035,24726,23951,49031,0.504293202,0.488486876
2008,FL,FRANKLIN,12037,2134,3818,6029,0.35395588,0.633272516
2008,FL,GADSDEN,12039,15582,6811,22510,0.692225677,0.302576633
2008,FL,GILCHRIST,12041,1996,5656,7819,0.255275611,0.723366159
2008,FL,GLADES,12043,1674,2533,4261,0.392865525,0.594461394
2008,FL,GULF,12045,2149,4980,7205,0.298265094,0.691186676
2008,FL,HAMILTON,12047,2364,3179,5587,0.423125112,0.568999463
2008,FL,HARDEE,12049,2568,4763,7412,0.346465192,0.642606584
2008,FL,HENDRY,12051,4998,5780,10879,0.459417226,0.531298833
2008,FL,HERNANDO,12053,41886,45021,87901,0.47651335,0.512178474
2008,FL,HIGHLANDS,12055,18135,26221,44783,0.404952772,0.58551236
2008,FL,HILLSBOROUGH,12057,272963,236355,513312,0.531768203,0.460450954
2008,FL,HOLMES,12059,1446,7033,8589,0.168354873,0.818838049
2008,FL,INDIAN RIVER,12061,29710,40176,70591,0.420875182,0.569137709
2008,FL,JACKSON,12063,7671,13717,21565,0.355715279,0.636076977
2008,FL,JEFFERSON,12065,4088,3797,7957,0.513761468,0.477189896
2008,FL,LAFAYETTE,12067,642,2679,3359,0.191128312,0.797558797
2008,FL,LAKE,12069,62948,82802,146926,0.428433361,0.56356261
2008,FL,LEE,12071,119701,147608,269276,0.444529033,0.548166194
2008,FL,LEON,12073,91747,55705,148608,0.617375915,0.37484523
2008,FL,LEVY,12075,6711,11754,18725,0.358397864,0.627716956
2008,FL,LIBERTY,12077,895,2339,3278,0.273032337,0.713544844
2008,FL,MADISON,12079,4270,4544,8907,0.479398226,0.510160548
2008,FL,MANATEE,12081,70034,80721,151994,0.460768188,0.531080174
2008,FL,MARION,12083,70839,89628,162022,0.437218402,0.553184135
2008,FL,MARTIN,12085,33508,44143,78294,0.427976601,0.563810765
2008,FL,MIAMI-DADE,12086,499831,360551,863486,0.578852465,0.417552803
2008,FL,MONROE,12087,20907,18933,40272,0.519144815,0.470128129
2008,FL,NASSAU,12089,10618,27403,38304,0.277203425,0.715408312
2008,FL,OKALOOSA,12091,25872,68789,95529,0.270828754,0.720085
2008,FL,OKEECHOBEE,12093,5108,7561,12786,0.399499453,0.591349914
2008,FL,ORANGE,12095,273009,186832,462711,0.590020553,0.403776872
2008,FL,OSCEOLA,12097,59962,40086,100670,0.595629284,0.398192113
2008,FL,PALM BEACH,12099,361271,226037,590500,0.61180525,0.382789162
2008,FL,PASCO,12101,102417,110104,214866,0.476655218,0.512431004
2008,FL,PINELLAS,12103,248299,210066,463282,0.535956502,0.453430092
2008,FL,POLK,12105,113865,128878,244833,0.46507211,0.526391459
2008,FL,PUTNAM,12107,13236,19637,33171,0.399023243,0.591993006
2008,FL,ST. JOHNS,12109,35791,69222,105844,0.338148596,0.654000227
2008,FL,ST. LUCIE,12111,67125,52512,120579,0.556688976,0.435498719
2008,FL,SANTA ROSA,12113,19470,55972,76185,0.255562119,0.734685306
2008,FL,SARASOTA,12115,102686,102897,207353,0.495223122,0.49624071
2008,FL,SEMINOLE,12117,99335,105070,205895,0.482454649,0.510308652
2008,FL,SUMTER,12119,17655,30866,48868,0.361279365,0.631619874
2008,FL,SUWANNEE,12121,4916,12534,17662,0.278337674,0.709659155
2008,FL,TAYLOR,12123,2803,6457,9366,0.29927397,0.689408499
2008,FL,UNION,12125,1299,3933,5285,0.245789972,0.744181646
2008,FL,VOLUSIA,12127,127795,113938,243824,0.52412806,0.467296082
2008,FL,WAKULLA,12129,5311,8877,14376,0.36943517,0.617487479
2008,FL,WALTON,12131,7174,19561,27046,0.265251793,0.723249279
2008,FL,WASHINGTON,12133,2863,8178,11131,0.257209595,0.734704878
2008,GA,APPLING,13001,1846,5085,6996,0.263865066,0.726843911
2008,GA,ATKINSON,13003,938,1941,2904,0.323002755,0.66838843
2008,GA,BACON,13005,817,3089,3938,0.207465719,0.784408329
2008,GA,BAKER,13007,846,828,1687,0.501481921,0.490812092
2008,GA,BALDWIN,13009,8587,7823,16537,0.519259842,0.47306041
2008,GA,BANKS,13011,1027,5120,6241,0.164556962,0.820381349
2008,GA,BARROW,13013,6657,17625,24582,0.270807908,0.71698804
2008,GA,BARTOW,13015,9662,25976,36093,0.267697337,0.71969634
2008,GA,BEN HILL,13017,2590,3417,6036,0.429092114,0.56610338
2008,GA,BERRIEN,13019,1471,4901,6449,0.228097379,0.759962785
2008,GA,BIBB,13021,38987,27037,66368,0.587436716,0.407380063
2008,GA,BLECKLEY,13023,1380,3657,5071,0.272135673,0.721159535
2008,GA,BRANTLEY,13025,1119,5080,6277,0.178269874,0.809303808
2008,GA,BROOKS,13027,2669,3507,6201,0.430414449,0.565553943
2008,GA,BRYAN,13029,3636,9112,12845,0.283067341,0.709381082
2008,GA,BULLOCH,13031,9586,14174,23920,0.400752508,0.592558528
2008,GA,BURKE,13033,5233,4344,9626,0.54363183,0.451277789
2008,GA,BUTTS,13035,3065,5947,9091,0.337146629,0.654163458
2008,GA,CALHOUN,13037,1342,862,2211,0.606965174,0.389868838
2008,GA,CAMDEN,13039,6482,10502,17084,0.37941934,0.61472723
